client_id,entry_date,entry_month,entry_price,official_price,entry_era,is_promo,is_annual,price_changed,unique_amounts,n_transactions,last_payment,total_revenue,tenure_days,tenure_months,is_active,churn_event,km_duration,km_event
652,2025-07-22 12:42:40.637,2025-07,159.2,199.0,era_199,True,False,False,1,1,2025-07-22 12:42:40.637,159.2,0,0.0,False,1,0.01,1
653,2025-07-23 08:25:22.290,2025-07,1490.0,199.0,era_199,False,True,False,1,1,2025-07-23 08:25:22.290,1490.0,0,0.0,True,0,0.01,0
654,2025-07-23 09:06:35.971,2025-07,199.0,199.0,era_199,False,False,True,2,2,2025-08-23 09:43:48.713,1499.0,31,1.0183968462549278,False,1,1.0183968462549278,1
655,2025-07-23 14:28:13.156,2025-07,1192.0,199.0,era_199,False,True,False,1,1,2025-07-23 14:28:13.156,1192.0,0,0.0,True,0,0.01,0
656,2025-07-23 18:49:54.762,2025-07,199.0,199.0,era_199,False,False,False,1,3,2025-12-22 22:47:43.357,597.0,152,4.993429697766097,False,1,4.993429697766097,1
657,2025-07-24 01:06:06.791,2025-07,1490.0,199.0,era_199,False,True,False,1,1,2025-07-24 01:06:06.791,1490.0,0,0.0,True,0,0.01,0
658,2025-07-24 13:21:30.326,2025-07,199.0,199.0,era_199,False,False,False,1,7,2026-01-24 13:22:52.581,1393.0,184,6.044678055190539,False,1,6.044678055190539,1
659,2025-07-24 13:55:07.239,2025-07,199.0,199.0,era_199,False,False,False,1,8,2026-02-24 13:56:38.955,1592.0,215,7.063074901445466,True,0,7.063074901445466,0
660,2025-07-25 10:12:17.566,2025-07,199.0,199.0,era_199,False,False,False,1,1,2025-07-25 10:12:17.566,199.0,0,0.0,False,1,0.01,1
661,2025-07-26 10:07:25.190,2025-07,199.0,199.0,era_199,False,False,False,1,1,2025-07-26 10:07:25.190,199.0,0,0.0,False,1,0.01,1
662,2025-07-26 20:50:55.739,2025-07,199.0,199.0,era_199,False,False,True,2,2,2025-08-28 10:37:33.255,1689.0,32,1.0512483574244416,False,1,1.0512483574244416,1
663,2025-07-28 18:47:54.540,2025-07,199.0,199.0,era_199,False,False,False,1,3,2025-09-28 19:50:28.459,597.0,62,2.0367936925098555,False,1,2.0367936925098555,1
664,2025-07-28 19:55:03.952,2025-07,1192.0,199.0,era_199,False,True,False,1,1,2025-07-28 19:55:03.952,1192.0,0,0.0,True,0,0.01,0
665,2025-07-28 21:45:46.706,2025-07,199.0,199.0,era_199,False,False,True,2,2,2025-09-30 10:26:10.516,415.63,63,2.0696452036793693,False,1,2.0696452036793693,1
666,2025-07-29 11:33:17.111,2025-07,1490.0,199.0,era_199,False,True,False,1,1,2025-07-29 11:33:17.111,1490.0,0,0.0,True,0,0.01,0
667,2025-07-29 14:12:04.079,2025-07,199.0,199.0,era_199,False,False,False,1,2,2025-08-29 15:15:15.161,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
668,2025-07-29 16:58:43.020,2025-07,1490.0,199.0,era_199,False,True,False,1,1,2025-07-29 16:58:43.020,1490.0,0,0.0,True,0,0.01,0
669,2025-07-30 20:40:57.168,2025-07,1490.0,199.0,era_199,False,True,False,1,1,2025-07-30 20:40:57.168,1490.0,0,0.0,True,0,0.01,0
670,2025-08-04 13:05:00.173,2025-08,199.0,199.0,era_199,False,False,False,1,7,2026-02-04 13:07:23.774,1393.0,184,6.044678055190539,False,1,6.044678055190539,1
671,2025-08-04 13:25:30.257,2025-08,1490.0,199.0,era_199,False,True,False,1,1,2025-08-04 13:25:30.257,1490.0,0,0.0,True,0,0.01,0
672,2025-08-04 17:22:19.561,2025-08,199.0,199.0,era_199,False,False,False,1,2,2025-09-04 18:23:23.220,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
673,2025-08-04 20:35:08.692,2025-08,199.0,199.0,era_199,False,False,False,1,4,2025-11-04 20:38:44.071,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
674,2025-08-07 18:54:40.461,2025-08,199.0,199.0,era_199,False,False,False,1,4,2025-11-07 18:58:26.644,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
675,2025-08-08 14:20:18.872,2025-08,199.0,199.0,era_199,False,False,False,1,3,2025-10-08 15:24:43.607,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
676,2025-08-09 06:19:27.666,2025-08,1490.0,199.0,era_199,False,True,False,1,1,2025-08-09 06:19:27.666,1490.0,0,0.0,True,0,0.01,0
677,2025-08-10 15:58:46.014,2025-08,199.0,199.0,era_199,False,False,False,1,3,2025-10-10 17:03:49.286,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
678,2025-08-11 17:10:48.539,2025-08,199.0,199.0,era_199,False,False,False,1,8,2026-03-11 17:12:38.675,1592.0,212,6.964520367936925,True,0,6.964520367936925,0
679,2025-08-11 18:42:51.999,2025-08,199.0,199.0,era_199,False,False,False,1,1,2025-08-11 18:42:51.999,199.0,0,0.0,False,1,0.01,1
680,2025-08-12 07:18:15.356,2025-08,199.0,199.0,era_199,False,False,False,1,4,2025-11-12 07:19:15.224,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
681,2025-08-12 09:01:43.344,2025-08,199.0,199.0,era_199,False,False,False,1,7,2026-02-12 09:09:59.382,1393.0,184,6.044678055190539,False,1,6.044678055190539,1
682,2025-08-12 16:27:58.408,2025-08,199.0,199.0,era_199,False,False,False,1,1,2025-08-12 16:27:58.408,199.0,0,0.0,False,1,0.01,1
683,2025-08-12 16:54:38.995,2025-08,159.2,199.0,era_199,True,False,False,1,8,2026-03-12 16:56:49.120,1273.6,212,6.964520367936925,True,0,6.964520367936925,0
684,2025-08-12 20:10:50.208,2025-08,199.0,199.0,era_199,False,False,False,1,5,2025-12-12 20:15:25.121,995.0,122,4.0078843626806835,False,1,4.0078843626806835,1
685,2025-08-13 12:48:57.422,2025-08,199.0,199.0,era_199,False,False,False,1,3,2025-10-13 13:54:25.352,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
686,2025-08-14 18:31:52.897,2025-08,199.0,199.0,era_199,False,False,False,1,3,2025-10-14 19:33:16.220,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
687,2025-08-16 14:59:47.670,2025-08,199.0,199.0,era_199,False,False,False,1,1,2025-08-16 14:59:47.670,199.0,0,0.0,False,1,0.01,1
688,2025-08-18 11:10:33.800,2025-08,199.0,199.0,era_199,False,False,False,1,1,2025-08-18 11:10:33.800,199.0,0,0.0,False,1,0.01,1
689,2025-08-19 01:48:01.987,2025-08,199.0,199.0,era_199,False,False,False,1,1,2025-08-19 01:48:01.987,199.0,0,0.0,False,1,0.01,1
690,2025-08-19 10:12:04.753,2025-08,1490.0,199.0,era_199,False,True,False,1,1,2025-08-19 10:12:04.753,1490.0,0,0.0,True,0,0.01,0
691,2025-08-19 12:58:32.874,2025-08,199.0,199.0,era_199,False,False,False,1,3,2025-10-19 13:59:33.402,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
692,2025-08-20 20:37:22.033,2025-08,1490.0,199.0,era_199,False,True,False,1,1,2025-08-20 20:37:22.033,1490.0,0,0.0,True,0,0.01,0
693,2025-08-21 15:59:36.083,2025-08,199.0,199.0,era_199,False,False,False,1,8,2026-03-21 16:00:33.437,1592.0,212,6.964520367936925,True,0,6.964520367936925,0
694,2025-08-26 09:42:00.907,2025-08,1490.0,199.0,era_199,False,True,False,1,1,2025-08-26 09:42:00.907,1490.0,0,0.0,True,0,0.01,0
695,2025-08-26 19:30:11.788,2025-08,199.0,199.0,era_199,False,False,False,1,8,2026-03-26 19:32:17.378,1592.0,212,6.964520367936925,True,0,6.964520367936925,0
696,2025-08-26 21:10:19.634,2025-08,199.0,199.0,era_199,False,False,False,1,1,2025-08-26 21:10:19.634,199.0,0,0.0,False,1,0.01,1
697,2025-08-28 07:47:09.536,2025-08,199.0,199.0,era_199,False,False,False,1,5,2025-12-28 07:48:38.757,995.0,122,4.0078843626806835,False,1,4.0078843626806835,1
698,2025-08-28 12:20:18.603,2025-08,199.0,199.0,era_199,False,False,False,1,2,2025-09-28 13:24:31.096,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
699,2025-08-28 21:36:33.317,2025-08,1341.0,199.0,era_199,False,True,False,1,1,2025-08-28 21:36:33.317,1341.0,0,0.0,True,0,0.01,0
700,2025-08-28 22:43:42.098,2025-08,179.1,199.0,era_199,True,False,False,1,7,2026-02-28 22:46:04.528,1253.7,184,6.044678055190539,True,0,6.044678055190539,0
701,2025-08-29 12:35:19.908,2025-08,179.1,199.0,era_199,True,False,False,1,8,2026-03-29 13:36:31.603,1432.8,212,6.964520367936925,True,0,6.964520367936925,0
702,2025-08-30 09:56:29.204,2025-08,199.0,199.0,era_199,False,False,False,1,4,2025-11-30 10:00:31.758,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
703,2025-08-30 11:02:05.926,2025-08,199.0,199.0,era_199,False,False,False,1,5,2026-02-06 17:22:25.733,995.0,160,5.256241787122208,False,1,5.256241787122208,1
704,2025-08-31 09:04:55.547,2025-08,199.0,199.0,era_199,False,False,False,1,7,2026-02-28 09:11:31.475,1393.0,181,5.946123521681997,True,0,5.946123521681997,0
705,2025-09-01 11:42:57.966,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-01 11:42:57.966,1490.0,0,0.0,True,0,0.01,0
706,2025-09-01 21:22:51.039,2025-09,199.0,249.0,era_249,True,False,False,1,5,2026-01-01 21:23:22.344,995.0,122,4.0078843626806835,False,1,4.0078843626806835,1
707,2025-09-01 22:39:08.570,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-01 22:39:08.570,1490.0,0,0.0,True,0,0.01,0
708,2025-09-02 10:05:21.129,2025-09,1341.0,249.0,era_249,False,True,False,1,1,2025-09-02 10:05:21.129,1341.0,0,0.0,True,0,0.01,0
709,2025-09-02 11:30:43.152,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-02 11:30:43.152,1490.0,0,0.0,True,0,0.01,0
710,2025-09-02 12:22:12.683,2025-09,199.0,249.0,era_249,True,False,False,1,3,2025-11-02 12:26:42.481,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
711,2025-09-02 13:04:39.716,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-02 13:04:39.716,1490.0,0,0.0,True,0,0.01,0
712,2025-09-02 17:06:44.542,2025-09,199.0,249.0,era_249,True,False,False,1,7,2026-03-02 17:08:24.308,1393.0,181,5.946123521681997,True,0,5.946123521681997,0
713,2025-09-03 17:17:56.219,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-03 17:17:56.219,1490.0,0,0.0,True,0,0.01,0
714,2025-09-03 21:08:01.033,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-03 21:08:01.033,1490.0,0,0.0,True,0,0.01,0
715,2025-09-03 21:31:17.124,2025-09,199.0,249.0,era_249,True,False,False,1,1,2025-09-03 21:31:17.124,199.0,0,0.0,False,1,0.01,1
716,2025-09-04 12:17:20.729,2025-09,199.0,249.0,era_249,True,False,False,1,3,2025-11-04 12:21:50.717,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
717,2025-09-04 17:14:21.978,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-04 17:14:21.978,1490.0,0,0.0,True,0,0.01,0
718,2025-09-04 19:56:48.384,2025-09,199.0,249.0,era_249,True,False,False,1,5,2026-01-04 19:58:12.047,995.0,122,4.0078843626806835,False,1,4.0078843626806835,1
719,2025-09-05 09:37:37.250,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-05 09:37:37.250,1490.0,0,0.0,True,0,0.01,0
720,2025-09-05 14:34:29.411,2025-09,179.1,249.0,era_249,True,False,False,1,2,2025-10-05 15:36:13.029,358.2,30,0.9855453350854139,False,1,0.9855453350854139,1
721,2025-09-05 20:22:21.262,2025-09,199.0,249.0,era_249,True,False,False,1,7,2026-03-05 20:23:06.432,1393.0,181,5.946123521681997,True,0,5.946123521681997,0
722,2025-09-05 22:53:08.610,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-05 22:53:08.610,1490.0,0,0.0,True,0,0.01,0
723,2025-09-06 12:07:52.213,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-06 12:07:52.213,1490.0,0,0.0,True,0,0.01,0
724,2025-09-06 16:50:51.577,2025-09,189.05,249.0,era_249,True,False,False,1,1,2025-09-06 16:50:51.577,189.05,0,0.0,False,1,0.01,1
725,2025-09-06 17:34:54.687,2025-09,1341.0,249.0,era_249,False,True,False,1,1,2025-09-06 17:34:54.687,1341.0,0,0.0,True,0,0.01,0
726,2025-09-06 18:10:35.918,2025-09,199.0,249.0,era_249,True,False,False,1,1,2025-09-06 18:10:35.918,199.0,0,0.0,False,1,0.01,1
727,2025-09-06 21:50:11.826,2025-09,199.0,249.0,era_249,True,False,False,1,2,2025-10-06 22:51:44.424,398.0,30,0.9855453350854139,False,1,0.9855453350854139,1
728,2025-09-07 07:33:47.548,2025-09,199.0,249.0,era_249,True,False,False,1,2,2025-12-01 07:15:55.752,398.0,84,2.759526938239159,False,1,2.759526938239159,1
729,2025-09-07 10:14:05.694,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-07 10:14:05.694,1490.0,0,0.0,True,0,0.01,0
730,2025-09-07 10:44:20.195,2025-09,159.2,249.0,era_249,True,False,False,1,7,2026-03-07 10:45:45.056,1114.3999999999999,181,5.946123521681997,True,0,5.946123521681997,0
731,2025-09-07 11:51:27.738,2025-09,159.2,249.0,era_249,True,False,False,1,2,2025-10-07 12:52:09.222,318.4,30,0.9855453350854139,False,1,0.9855453350854139,1
732,2025-09-07 12:10:17.237,2025-09,199.0,249.0,era_249,True,False,False,1,2,2025-10-07 13:11:49.166,398.0,30,0.9855453350854139,False,1,0.9855453350854139,1
733,2025-09-07 13:43:30.916,2025-09,199.0,249.0,era_249,True,False,False,1,7,2026-03-07 13:44:15.924,1393.0,181,5.946123521681997,True,0,5.946123521681997,0
734,2025-09-07 14:09:11.460,2025-09,199.0,249.0,era_249,True,False,False,1,1,2025-09-07 14:09:11.460,199.0,0,0.0,False,1,0.01,1
735,2025-09-07 14:36:11.354,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-07 14:36:11.354,1490.0,0,0.0,True,0,0.01,0
736,2025-09-07 15:28:07.331,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-07 15:28:07.331,1490.0,0,0.0,True,0,0.01,0
737,2025-09-07 15:38:38.368,2025-09,1192.0,249.0,era_249,False,True,False,1,1,2025-09-07 15:38:38.368,1192.0,0,0.0,True,0,0.01,0
738,2025-09-07 16:01:47.820,2025-09,189.05,249.0,era_249,True,False,False,1,1,2025-09-07 16:01:47.820,189.05,0,0.0,False,1,0.01,1
739,2025-09-07 19:06:25.170,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-07 19:06:25.170,1490.0,0,0.0,True,0,0.01,0
740,2025-09-07 19:48:40.310,2025-09,159.2,249.0,era_249,True,False,False,1,7,2026-03-07 19:49:29.547,1114.3999999999999,181,5.946123521681997,True,0,5.946123521681997,0
741,2025-09-07 19:49:59.919,2025-09,199.0,249.0,era_249,True,False,False,1,7,2026-03-07 19:50:30.126,1393.0,181,5.946123521681997,True,0,5.946123521681997,0
742,2025-09-07 20:54:12.856,2025-09,199.0,249.0,era_249,True,False,False,1,1,2025-09-07 20:54:12.856,199.0,0,0.0,False,1,0.01,1
743,2025-09-07 21:17:30.464,2025-09,199.0,249.0,era_249,True,False,False,1,7,2026-03-07 21:19:21.417,1393.0,181,5.946123521681997,True,0,5.946123521681997,0
744,2025-09-07 23:12:47.789,2025-09,199.0,249.0,era_249,True,False,False,1,5,2026-02-07 23:17:30.820,995.0,153,5.026281208935611,False,1,5.026281208935611,1
745,2025-09-08 09:33:13.582,2025-09,199.0,249.0,era_249,True,False,True,2,6,2026-03-23 13:05:38.394,2394.0,196,6.438896189224704,True,0,6.438896189224704,0
746,2025-09-08 12:54:49.659,2025-09,199.0,249.0,era_249,True,False,False,1,4,2025-12-18 00:56:16.435,796.0,100,3.2851511169513796,False,1,3.2851511169513796,1
747,2025-09-08 14:08:09.771,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-08 14:08:09.771,1490.0,0,0.0,True,0,0.01,0
748,2025-09-08 15:09:40.240,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-08 15:09:40.240,1490.0,0,0.0,True,0,0.01,0
749,2025-09-08 15:47:25.948,2025-09,199.0,249.0,era_249,True,False,False,1,1,2025-09-08 15:47:25.948,199.0,0,0.0,False,1,0.01,1
750,2025-09-08 16:16:36.390,2025-09,199.0,249.0,era_249,True,False,False,1,5,2026-01-08 16:17:59.475,995.0,122,4.0078843626806835,False,1,4.0078843626806835,1
751,2025-09-08 16:42:32.073,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-08 16:42:32.073,1490.0,0,0.0,True,0,0.01,0
752,2025-09-08 17:37:02.049,2025-09,159.2,249.0,era_249,True,False,False,1,7,2026-03-08 17:39:07.990,1114.3999999999999,181,5.946123521681997,True,0,5.946123521681997,0
753,2025-09-08 17:45:36.030,2025-09,199.0,249.0,era_249,True,False,False,1,7,2026-03-08 17:47:51.527,1393.0,181,5.946123521681997,True,0,5.946123521681997,0
754,2025-09-08 18:08:59.016,2025-09,199.0,249.0,era_249,True,False,False,1,7,2026-03-08 18:09:21.650,1393.0,181,5.946123521681997,True,0,5.946123521681997,0
755,2025-09-08 18:17:32.413,2025-09,199.0,249.0,era_249,True,False,False,1,7,2026-03-08 18:18:50.485,1393.0,181,5.946123521681997,True,0,5.946123521681997,0
756,2025-09-08 18:43:55.163,2025-09,159.2,249.0,era_249,True,False,False,1,7,2026-03-08 18:46:18.196,1114.3999999999999,181,5.946123521681997,True,0,5.946123521681997,0
757,2025-09-08 18:49:07.814,2025-09,199.0,249.0,era_249,True,False,False,1,4,2025-12-08 18:52:30.026,796.0,91,2.9894875164257555,False,1,2.9894875164257555,1
758,2025-09-08 19:05:14.844,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-08 19:05:14.844,1490.0,0,0.0,True,0,0.01,0
759,2025-09-08 19:31:13.063,2025-09,1341.0,249.0,era_249,False,True,False,1,1,2025-09-08 19:31:13.063,1341.0,0,0.0,True,0,0.01,0
760,2025-09-08 19:43:18.239,2025-09,199.0,249.0,era_249,True,False,False,1,2,2025-10-08 20:47:44.457,398.0,30,0.9855453350854139,False,1,0.9855453350854139,1
761,2025-09-08 19:53:55.319,2025-09,1415.5,249.0,era_249,False,True,False,1,1,2025-09-08 19:53:55.319,1415.5,0,0.0,True,0,0.01,0
762,2025-09-08 19:54:05.248,2025-09,1415.5,249.0,era_249,False,True,False,1,1,2025-09-08 19:54:05.248,1415.5,0,0.0,True,0,0.01,0
763,2025-09-08 20:25:12.437,2025-09,199.0,249.0,era_249,True,False,False,1,3,2025-11-08 20:26:47.030,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
764,2025-09-08 20:42:13.032,2025-09,199.0,249.0,era_249,True,False,False,1,5,2026-01-08 20:43:36.140,995.0,122,4.0078843626806835,False,1,4.0078843626806835,1
765,2025-09-08 20:48:15.037,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-08 20:48:15.037,1490.0,0,0.0,True,0,0.01,0
766,2025-09-10 22:47:49.205,2025-09,199.0,249.0,era_249,True,False,False,1,1,2025-09-10 22:47:49.205,199.0,0,0.0,False,1,0.01,1
767,2025-09-12 10:35:48.206,2025-09,249.0,249.0,era_249,False,False,False,1,1,2025-09-12 10:35:48.206,249.0,0,0.0,False,1,0.01,1
768,2025-09-13 07:52:54.985,2025-09,249.0,249.0,era_249,False,False,False,1,3,2025-11-13 07:53:59.682,747.0,61,2.0039421813403417,False,1,2.0039421813403417,1
769,2025-09-15 17:29:13.847,2025-09,249.0,249.0,era_249,False,False,False,1,2,2025-10-15 18:30:27.988,498.0,30,0.9855453350854139,False,1,0.9855453350854139,1
770,2025-09-16 19:31:13.972,2025-09,249.0,249.0,era_249,False,False,False,1,7,2026-03-16 19:33:15.837,1743.0,181,5.946123521681997,True,0,5.946123521681997,0
771,2025-09-17 03:08:25.776,2025-09,249.0,249.0,era_249,False,False,False,1,7,2026-03-17 03:10:01.199,1743.0,181,5.946123521681997,True,0,5.946123521681997,0
772,2025-09-18 10:32:13.535,2025-09,231.57,249.0,era_249,True,False,False,1,3,2025-11-18 10:33:20.387,694.71,61,2.0039421813403417,False,1,2.0039421813403417,1
773,2025-09-20 15:10:34.405,2025-09,249.0,249.0,era_249,False,False,False,1,2,2025-10-20 16:11:59.960,498.0,30,0.9855453350854139,False,1,0.9855453350854139,1
774,2025-09-21 21:27:37.461,2025-09,249.0,249.0,era_249,False,False,False,1,4,2025-12-29 22:00:30.392,996.0,99,3.252299605781866,False,1,3.252299605781866,1
775,2025-09-23 02:37:32.644,2025-09,1490.0,249.0,era_249,False,True,False,1,1,2025-09-23 02:37:32.644,1490.0,0,0.0,True,0,0.01,0
776,2025-09-23 18:28:51.609,2025-09,249.0,249.0,era_249,False,False,False,1,2,2025-10-23 19:35:02.213,498.0,30,0.9855453350854139,False,1,0.9855453350854139,1
777,2025-09-24 17:07:08.384,2025-09,249.0,249.0,era_249,False,False,False,1,2,2025-11-05 13:10:41.225,498.0,41,1.3469119579500657,False,1,1.3469119579500657,1
778,2025-09-26 12:17:40.939,2025-09,1859.07,249.0,era_249,False,True,False,1,1,2025-09-26 12:17:40.939,1859.07,0,0.0,True,0,0.01,0
779,2025-09-27 13:45:40.907,2025-09,249.0,249.0,era_249,False,False,False,1,2,2025-10-27 13:47:10.426,498.0,30,0.9855453350854139,False,1,0.9855453350854139,1
780,2025-09-27 21:13:17.602,2025-09,199.2,249.0,era_249,True,False,False,1,2,2025-10-27 21:13:53.620,398.4,30,0.9855453350854139,False,1,0.9855453350854139,1
781,2025-09-28 16:18:19.150,2025-09,224.1,249.0,era_249,True,False,False,1,1,2025-09-28 16:18:19.150,224.1,0,0.0,False,1,0.01,1
782,2025-09-29 16:46:04.596,2025-09,216.63,249.0,era_249,True,False,False,1,1,2025-09-29 16:46:04.596,216.63,0,0.0,False,1,0.01,1
783,2025-09-29 20:59:51.796,2025-09,1739.13,249.0,era_249,False,True,False,1,1,2025-09-29 20:59:51.796,1739.13,0,0.0,True,0,0.01,0
784,2025-09-30 11:53:05.470,2025-09,216.63,249.0,era_249,True,False,False,1,6,2026-02-28 12:04:27.481,1299.78,151,4.9605781865965834,True,0,4.9605781865965834,0
785,2025-09-30 22:56:43.256,2025-09,216.63,249.0,era_249,True,False,False,1,3,2025-11-30 23:00:27.166,649.89,61,2.0039421813403417,False,1,2.0039421813403417,1
786,2025-10-02 16:38:52.395,2025-10,249.0,249.0,era_249,False,False,False,1,1,2025-10-02 16:38:52.395,249.0,0,0.0,False,1,0.01,1
787,2025-10-02 20:22:03.192,2025-10,249.0,249.0,era_249,False,False,False,1,1,2025-10-02 20:22:03.192,249.0,0,0.0,False,1,0.01,1
788,2025-10-04 19:39:46.741,2025-10,249.0,249.0,era_249,False,False,False,1,4,2026-01-04 19:40:34.827,996.0,92,3.0223390275952693,False,1,3.0223390275952693,1
789,2025-10-06 08:35:06.001,2025-10,199.2,249.0,era_249,True,False,False,1,2,2025-11-06 08:36:31.119,398.4,31,1.0183968462549278,False,1,1.0183968462549278,1
790,2025-10-06 10:10:15.395,2025-10,249.0,249.0,era_249,False,False,False,1,5,2026-02-06 10:11:14.252,1245.0,123,4.040735873850197,False,1,4.040735873850197,1
791,2025-10-07 19:09:17.532,2025-10,249.0,249.0,era_249,False,False,False,1,2,2025-11-07 19:10:28.054,498.0,31,1.0183968462549278,False,1,1.0183968462549278,1
792,2025-10-07 20:00:44.295,2025-10,249.0,249.0,era_249,False,False,False,1,5,2026-02-07 20:05:38.031,1245.0,123,4.040735873850197,False,1,4.040735873850197,1
793,2025-10-08 18:58:01.306,2025-10,1999.0,249.0,era_249,False,True,False,1,1,2025-10-08 18:58:01.306,1999.0,0,0.0,True,0,0.01,0
794,2025-10-08 23:26:17.514,2025-10,249.0,249.0,era_249,False,False,False,1,4,2026-01-31 09:17:13.180,996.0,114,3.7450722733245727,False,1,3.7450722733245727,1
795,2025-10-09 16:13:55.774,2025-10,1999.0,249.0,era_249,False,True,False,1,1,2025-10-09 16:13:55.774,1999.0,0,0.0,True,0,0.01,0
796,2025-10-11 09:49:04.830,2025-10,231.57,249.0,era_249,True,False,False,1,2,2025-11-11 09:50:21.876,463.14,31,1.0183968462549278,False,1,1.0183968462549278,1
797,2025-10-11 10:59:34.479,2025-10,249.0,249.0,era_249,False,False,False,1,2,2025-11-11 15:59:06.676,498.0,31,1.0183968462549278,False,1,1.0183968462549278,1
798,2025-10-11 19:23:49.347,2025-10,1999.0,249.0,era_249,False,True,False,1,1,2025-10-11 19:23:49.347,1999.0,0,0.0,True,0,0.01,0
799,2025-10-12 12:57:17.680,2025-10,249.0,249.0,era_249,False,False,False,1,3,2025-12-12 12:58:55.281,747.0,61,2.0039421813403417,False,1,2.0039421813403417,1
800,2025-10-12 18:13:38.093,2025-10,249.0,249.0,era_249,False,False,False,1,1,2025-10-12 18:13:38.093,249.0,0,0.0,False,1,0.01,1
801,2025-10-13 23:20:51.043,2025-10,249.0,249.0,era_249,False,False,False,1,1,2025-10-13 23:20:51.043,249.0,0,0.0,False,1,0.01,1
802,2025-10-14 10:19:15.545,2025-10,211.65,249.0,era_249,True,False,False,1,5,2026-02-14 10:32:46.365,1058.25,123,4.040735873850197,False,1,4.040735873850197,1
803,2025-10-14 10:32:36.763,2025-10,211.65,249.0,era_249,True,False,False,1,1,2025-10-14 10:32:36.763,211.65,0,0.0,False,1,0.01,1
804,2025-10-14 12:28:23.972,2025-10,211.65,249.0,era_249,True,False,False,1,6,2026-03-14 12:29:47.319,1269.9,151,4.9605781865965834,True,0,4.9605781865965834,0
805,2025-10-15 08:04:54.033,2025-10,211.65,249.0,era_249,True,False,False,1,6,2026-03-15 08:06:08.531,1269.9,151,4.9605781865965834,True,0,4.9605781865965834,0
806,2025-10-15 10:55:38.724,2025-10,211.65,249.0,era_249,True,False,False,1,4,2026-01-15 10:57:40.564,846.6,92,3.0223390275952693,False,1,3.0223390275952693,1
807,2025-10-16 12:52:43.612,2025-10,1699.15,249.0,era_249,False,True,False,1,1,2025-10-16 12:52:43.612,1699.15,0,0.0,True,0,0.01,0
808,2025-10-16 15:08:56.281,2025-10,1699.15,249.0,era_249,False,True,False,1,1,2025-10-16 15:08:56.281,1699.15,0,0.0,True,0,0.01,0
809,2025-10-16 19:30:31.632,2025-10,1699.15,249.0,era_249,False,True,False,1,1,2025-10-16 19:30:31.632,1699.15,0,0.0,True,0,0.01,0
810,2025-10-16 20:21:08.042,2025-10,211.65,249.0,era_249,True,False,False,1,6,2026-03-16 20:21:46.520,1269.9,151,4.9605781865965834,True,0,4.9605781865965834,0
811,2025-10-16 21:22:53.700,2025-10,211.65,249.0,era_249,True,False,False,1,5,2026-02-16 21:34:45.913,1058.25,123,4.040735873850197,False,1,4.040735873850197,1
812,2025-10-16 21:24:23.264,2025-10,211.65,249.0,era_249,True,False,True,2,4,2026-01-19 20:46:52.349,1933.95,94,3.088042049934297,False,1,3.088042049934297,1
813,2025-10-17 08:07:00.977,2025-10,249.0,249.0,era_249,False,False,False,1,6,2026-03-17 08:07:40.673,1494.0,151,4.9605781865965834,True,0,4.9605781865965834,0
814,2025-10-17 19:47:05.243,2025-10,249.0,249.0,era_249,False,False,False,1,3,2025-12-17 19:51:32.303,747.0,61,2.0039421813403417,False,1,2.0039421813403417,1
